time,6-12 keV,12-25 keV,25-50 keV,50-100 keV,100-300 keV,300-800 keV
09/11/13 06:18,126.396,768.685,474.906,210.333,166.647,52.031
09/11/13 06:18,125.684,786.261,497.09,218.229,169.379,51.5501
09/11/13 06:18,122.23,772.898,476.894,211.326,172.791,57.1881
09/11/13 06:18,122.483,771.716,489.932,218.456,174.029,54.7368
09/11/13 06:18,120.022,779.041,483.771,205.192,162.975,54.9796
09/11/13 06:18,132.783,765.773,474.681,216.969,176.962,47.1245
09/11/13 06:18,124.456,803.442,499.052,217.737,174.288,53.5137
09/11/13 06:18,126.404,758.424,494.816,219.428,175.247,53.016
09/11/13 06:18,128.126,746.174,485.013,221.152,168.871,53.0176
09/11/13 06:19,131.819,793.614,500.765,222.153,167.903,53.7586
09/11/13 06:19,131.087,777.193,488.016,230.752,178.71,55.7242
09/11/13 06:19,126.164,785.456,477.901,226.064,168.382,54.2455
09/11/13 06:19,132.558,766.628,490.956,239.832,175.762,55.969
09/11/13 06:19,122.744,772.06,520.189,231.741,169.632,50.3251
09/11/13 06:19,127.156,763.917,497.332,222.4,165.941,55.9682
09/11/13 06:19,121.021,767.368,503.478,222.404,180.918,58.915
09/11/13 06:19,123.714,748.173,513.51,226.317,172.806,54.9838
09/11/13 06:19,123.703,772.406,474.44,215.253,170.582,56.6971
09/11/13 06:19,120.758,751.053,484.012,226.789,169.846,48.5975
09/11/13 06:19,129.119,777.902,500.273,225.098,173.795,58.6679
09/11/13 06:19,119.267,733.272,472.16,211.54,179.637,57.9157
09/11/13 06:19,120.008,739.684,485.924,219.402,170.073,62.8265
09/11/13 06:19,123.218,758.701,494.1,221.891,172.064,52.5273
09/11/13 06:19,118.042,723.716,476.587,216.452,172.033,44.6647
09/11/13 06:20,118.544,737.527,459.451,217.699,178.43,55.4679
09/11/13 06:20,127.114,723.175,446.616,217.91,165.15,51.5326
09/11/13 06:20,123.19,716.562,472.882,212.269,176.196,50.7974
09/11/13 06:20,116.82,701.654,464.088,224.559,165.167,52.5198
09/11/13 06:20,122.449,701.565,438.999,210.052,167.355,54.7215
09/11/13 06:20,111.156,702.026,451.495,219.122,175.691,53.0016
09/11/13 06:20,107.724,701.557,469.177,218.638,165.881,56.1933
09/11/13 06:20,126.855,675.004,463.497,211.997,172.493,52.2631
09/11/13 06:20,116.055,664.921,456.121,221.559,173.468,50.7892
09/11/13 06:20,115.572,692.695,435.542,201.208,180.106,50.5474
09/11/13 06:20,115.566,675.977,452.696,213.221,164.394,49.8089
09/11/13 06:20,115.066,660.218,434.257,216.393,166.097,52.7487
09/11/13 06:20,111.874,655.543,431.795,197.252,171.737,52.993
09/11/13 06:20,106.715,634.4,443.54,202.145,167.554,59.1224
09/11/13 06:20,117.269,647.922,428.595,195.53,168.788,53.7277
09/11/13 06:21,104.505,647.636,429.55,190.366,175.892,52.9884
09/11/13 06:21,118.234,613.494,415.783,214.392,167.785,50.2864
09/11/13 06:21,104.74,626.478,406.941,206.782,168.026,51.021
09/11/13 06:21,104.738,616.652,402.025,204.815,178.324,52.982
09/11/13 06:21,99.8123,596.176,387.968,200.115,173.139,53.9526
09/11/13 06:21,109.391,587.671,395.378,197.934,171.199,60.5821
09/11/13 06:21,106.685,608.471,405.892,188.599,170.941,55.9175
09/11/13 06:21,91.4655,568.901,397.74,195.437,171.406,49.7788
09/11/13 06:21,96.3867,583.716,403.696,199.886,168.493,51.0138
09/11/13 06:21,98.105,590.347,384.326,192.776,180.758,56.6556
09/11/13 06:21,98.8268,572.117,377.651,197.899,165.038,51.4978
09/11/13 06:21,89.7457,548.773,379.58,197.392,170.174,52.7195
09/11/13 06:21,90.7312,564.986,374.205,195.93,166.259,47.5726
09/11/13 06:21,90.7129,523.683,355.497,195.891,172.6,50.9954
09/11/13 06:22,97.8255,533.014,366.539,186.334,167.701,50.9967
09/11/13 06:22,92.1842,534.962,357.459,195.646,164.755,52.9569
09/11/13 06:22,97.5863,541.874,351.36,192.966,161.581,56.3941
09/11/13 06:22,89.9831,527.64,352.332,195.168,167.217,57.3735
09/11/13 06:22,99.5443,522.24,345.708,189.281,175.796,54.921
09/11/13 06:22,91.213,532.812,348.914,190.763,171.637,61.2991
09/11/13 06:22,88.2519,519.461,338.789,189.006,152.725,46.0871
09/11/13 06:22,93.4056,507.479,352.048,191.469,162.295,53.935
09/11/13 06:22,93.8939,522.913,332.429,184.601,168.911,58.3466
09/11/13 06:22,91.6911,514.843,353.526,184.853,160.827,54.4263
09/11/13 06:22,95.8537,511.629,334.875,185.334,160.573,49.7655
09/11/13 06:22,99.04,508.193,342.718,181.165,163.759,52.7069
09/11/13 06:22,93.6425,513.073,331.426,193.413,163.016,53.9302
09/11/13 06:22,88.2493,492.235,349.81,182.627,161.3,54.6655
09/11/13 06:22,97.5664,484.645,330.206,189.494,158.361,60.0597
09/11/13 06:23,99.2825,498.128,333.148,177.973,161.794,52.9506
09/11/13 06:23,103.205,510.388,329.962,177.484,169.884,51.48
09/11/13 06:23,92.8997,482.882,318.653,177.22,172.808,54.1711
09/11/13 06:23,93.8948,511.396,325.567,175.042,161.558,59.5729
09/11/13 06:23,92.8977,482.872,320.607,181.874,168.638,50.7383
09/11/13 06:23,94.8652,491.975,338.034,176.003,167.178,53.4383
09/11/13 06:23,85.3055,481.437,322.347,193.898,163.992,57.3606
09/11/13 06:23,99.7753,505.74,319.673,184.351,164.494,57.8549
09/11/13 06:23,97.0584,479.655,313.969,161.764,169.607,54.1665
09/11/13 06:23,96.824,474.805,316.946,188.255,171.342,57.8493
09/11/13 06:23,88.7385,492.719,326.028,173.555,173.555,54.1746
09/11/13 06:23,99.5222,494.179,304.94,179.434,171.345,51.2319
09/11/13 06:23,89.9592,477.495,318.902,184.331,156.142,54.1716
09/11/13 06:23,90.6888,463.493,299.273,184.809,167.652,53.9231
09/11/13 06:23,89.9554,480.906,311.29,161.527,174.273,51.4731
09/11/13 06:24,94.1239,495.621,316.688,175.747,168.639,57.6018
09/11/13 06:24,102.709,480.206,321.118,166.197,159.333,62.998
09/11/13 06:24,93.8839,488.784,304.939,176.737,168.648,59.3209
09/11/13 06:24,90.4454,462.276,313.495,163.733,170.841,48.7768
09/11/13 06:24,88.9753,486.3,303.938,185.304,176.235,54.6598
09/11/13 06:24,99.0198,455.148,303.432,170.098,167.892,53.6766
09/11/13 06:24,97.3132,487.546,309.588,179.184,159.329,59.0742
09/11/13 06:24,107.364,496.62,301.257,176.244,167.909,48.5344
09/11/13 06:24,104.195,542.306,311.115,174.068,178.971,60.0656
09/11/13 06:24,128.994,590.039,332.05,190.303,156.951,52.7258
09/11/13 06:24,140.319,690.064,348.098,172.945,174.172,47.3453
09/11/13 06:24,159.272,809.857,390.449,179.641,159.763,52.0271
09/11/13 06:24,186.097,924.592,398.218,177.75,170.63,51.3117
09/11/13 06:24,191.978,913.492,393.285,179.703,168.901,52.7817
09/11/13 06:25,200.57,921.836,369.225,179.457,156.626,49.8356
09/11/13 06:25,181.647,886.879,380.477,170.355,156.609,56.9488
09/11/13 06:25,185.085,893.761,379.499,175.021,169.621,57.9313
09/11/13 06:25,187.306,907.317,391.55,167.176,163.248,59.8986
09/11/13 06:25,208.464,962.52,364.874,166.968,168.932,54.7556
09/11/13 06:25,225.969,1055.91,380.218,172.67,168.74,58.9485
09/11/13 06:25,265.41,1222.61,422.444,184.558,152.856,54.065
09/11/13 06:25,291.651,1378.34,451.002,182.221,161.564,60.7402
09/11/13 06:25,328.771,1513.18,556.893,184.072,180.627,49.4633
09/11/13 06:25,373.548,1848.76,644.838,195.398,164.351,51.7447
09/11/13 06:25,387.545,2019.08,678.204,206.592,168.38,53.2505
09/11/13 06:25,0,0,0,0,0,0
09/11/13 06:25,403.98,2145.65,750.532,201.99,184.167,61.3891
09/11/13 06:25,454.158,2218.46,801.687,226.092,187.587,65.1618
09/11/13 06:25,440.471,2333.71,798.972,247.889,159.992,59.2562
09/11/13 06:25,438.123,2197.52,719.35,211.167,179.591,41.444
09/11/13 06:25,415.408,2201.37,735.104,199.317,168.729,45.389
09/11/13 06:25,416.15,2027.5,641.976,183.422,168.63,61.1405
09/11/13 06:25,379.598,2060.67,665.528,191.278,147.895,62.116
09/11/13 06:25,398.125,1871.38,564.667,199.063,178.368,51.2438
09/11/13 06:25,389.054,1752.22,538.766,165.471,172.366,52.2021
09/11/13 06:25,405.651,1571.41,547.432,183.134,159.504,68.9213
09/11/13 06:25,350.584,1714.51,581.024,166.429,159.535,56.1329
09/11/13 06:25,360.312,1573.17,521.763,190.985,171.296,63.0054
09/11/13 06:25,342.446,1432.76,474.307,180.079,163.351,53.1381
09/11/13 06:25,310.94,1490.74,506.754,170.23,171.214,49.1994
09/11/13 06:25,324.694,1431.6,472.282,177.106,157.427,66.9066
09/11/13 06:26,315.786,1415.63,484.992,168.222,150.515,59.0254
09/11/13 06:26,318.783,1428.62,493.917,178.086,178.086,52.1466
09/11/13 06:26,279.259,1271.42,422.822,207.478,152.413,56.0485
09/11/13 06:26,282.242,1240.1,463.192,203.568,175.049,52.1214
09/11/13 06:26,271.382,1205.49,505.4,193.704,157.323,48.1802
09/11/13 06:26,282.286,1320.94,496.706,179.994,157.372,59.9981
09/11/13 06:26,275.317,1156.33,454.273,208.454,199.605,50.147
09/11/13 06:26,224.043,1101.54,401.901,175.893,156.24,60.9239
09/11/13 06:26,260.343,1024.67,392.971,173.89,154.241,39.2971
09/11/13 06:26,240.713,994.291,411.668,199.448,159.165,56.9851
09/11/13 06:26,229.896,1005.06,436.213,165.054,168.001,70.7373
09/11/13 06:26,226.931,967.649,384.112,195.494,147.358,57.9607
09/11/13 06:26,228.858,903.647,425.303,170.907,173.854,46.1646
09/11/13 06:26,219.977,929.99,384.959,164,181.677,51.066
09/11/13 06:26,215.061,879.886,392.806,177.745,168.907,46.1548
09/11/13 06:26,217.999,838.607,388.862,190.503,186.575,60.8825
09/11/13 06:26,220.014,877.109,410.562,190.548,168.939,51.0746
09/11/13 06:26,213.134,916.38,424.304,186.615,180.722,42.234
09/11/13 06:26,214.1,916.31,375.167,181.691,152.227,67.7657
09/11/13 06:26,214.106,913.389,416.427,183.66,169.91,60.8926
09/11/13 06:26,212.11,926.015,379.048,167.92,170.866,67.7572
09/11/13 06:26,212.092,883.715,356.432,168.888,165.942,50.0772
09/11/13 06:26,194.387,851.178,350.485,176.715,161.989,55.9598
09/11/13 06:26,202.237,879.635,353.425,150.205,161.986,59.8858
09/11/13 06:26,232.685,854.16,326.937,168.868,163.959,45.1625
09/11/13 06:26,216.001,843.386,377.02,168.874,162.001,53.0184
09/11/13 06:26,219.923,821.765,340.684,177.705,163.96,59.8897
09/11/13 06:26,220.898,854.141,351.474,175.737,167.883,50.0703
09/11/13 06:26,191.484,822.892,361.365,188.538,167.917,63.8281
09/11/13 06:26,209.096,816.749,367.145,161.976,182.591,64.7902
09/11/13 06:26,219.905,800.102,330.84,179.655,169.838,63.8118
09/11/13 06:26,206.176,831.575,350.498,172.795,157.086,60.8709
09/11/13 06:26,198.34,854.236,390.788,172.811,179.684,51.0578
09/11/13 06:26,222.944,942.846,359.46,153.213,180.712,58.9279
09/11/13 06:26,229.784,899.497,394.757,167.919,177.739,56.955
09/11/13 06:26,226.816,872.899,338.752,172.812,160.048,49.0944
09/11/13 06:26,219.911,822.703,351.465,182.605,153.152,59.8865
09/11/13 06:26,207.165,787.422,376.038,162.001,187.528,61.8549
09/11/13 06:26,215.015,853.187,356.394,163.961,162.979,58.9082
09/11/13 06:26,225.807,797.196,369.145,178.682,163.955,59.8879
09/11/13 06:26,209.128,845.35,381.929,180.655,156.11,47.1275
09/11/13 06:26,224.835,859.086,377.998,184.581,144.326,53.0179
09/11/13 06:26,224.854,840.503,358.392,165.94,160.049,64.8051
09/11/13 06:26,222.842,854.066,360.278,136.454,147.253,62.8278
09/11/13 06:26,234.689,891.623,365.29,163.988,184.609,53.026
09/11/13 06:26,214.077,932.906,346.648,166.941,151.229,59.9024
09/11/13 06:26,201.284,837.54,389.805,179.683,176.738,53.0213
09/11/13 06:26,227.808,843.479,360.369,179.693,186.567,59.8978
09/11/13 06:26,221.913,851.321,365.273,167.908,168.89,50.0777
09/11/13 06:26,221.905,807.106,363.296,195.394,178.702,63.8222
09/11/13 06:26,207.195,889.664,328.96,146.313,201.304,58.9181
09/11/13 06:26,233.702,882.767,390.813,174.786,186.569,58.9166
09/11/13 06:26,201.232,825.542,373.015,185.526,154.114,47.1177
09/11/13 06:26,217.914,795.09,360.245,174.724,161.963,54.9692
09/11/13 06:26,222.855,798.155,365.207,176.713,154.133,50.0687
09/11/13 06:26,217.976,862.087,353.475,147.281,168.883,50.0757
09/11/13 06:26,222.893,897.464,371.161,151.214,159.069,56.9507
09/11/13 06:26,276.999,908.597,373.262,207.258,153.234,58.936
09/11/13 06:26,247.553,954.849,361.507,200.4,178.789,47.153
09/11/13 06:27,249.499,1018.62,388,164.041,152.253,62.8659
09/11/13 06:27,267.198,1019.68,417.498,182.717,157.176,62.8702
09/11/13 06:27,258.351,943.029,410.611,176.818,173.871,44.2045
09/11/13 06:27,253.446,997.085,391.957,179.77,174.858,53.0469
09/11/13 06:27,252.464,1026.56,370.347,159.141,161.106,60.9058
09/11/13 06:27,267.205,1024.61,378.213,184.686,156.197,55.0129
09/11/13 06:27,285.851,935.156,391.94,174.851,147.346,52.0623
09/11/13 06:27,250.536,1022.78,358.611,177.832,169.972,52.0722
09/11/13 06:27,240.659,996.034,346.746,171.899,181.722,50.0964
09/11/13 06:27,259.346,990.232,381.161,171.915,146.374,56.9776
09/11/13 06:27,258.432,1038.64,423.514,169.012,170.978,54.0447
09/11/13 06:27,228.88,981.335,375.245,179.764,197.446,60.9036
09/11/13 06:27,263.317,1016.91,374.342,191.592,174.89,76.637
09/11/13 06:27,266.329,1067.28,370.502,195.57,165.104,56.0175
09/11/13 06:27,282.019,1101.54,386.179,168.032,142.483,60.9239
09/11/13 06:27,247.629,1086.81,365.547,189.652,180.808,54.0459
09/11/13 06:27,267.266,1098.54,363.561,172.937,159.181,49.1298
09/11/13 06:27,255.428,1029.57,391.001,147.362,182.729,54.0328
09/11/13 06:27,309.516,1092.64,361.593,173.918,166.058,49.1295
09/11/13 06:27,278.181,1133.37,390.24,168.088,172.02,54.0635
09/11/13 06:27,271.176,1039.51,401.852,157.204,160.151,66.8116
09/11/13 06:27,298.795,1165.69,379.391,186.747,149.398,72.7331
09/11/13 06:27,297.752,1082.91,354.748,182.779,174.917,55.0301
09/11/13 06:27,271.143,993.209,365.454,192.551,157.184,55.997
09/11/13 06:27,273.195,1058.39,384.242,186.716,176.889,42.2568
09/11/13 06:27,256.435,1039.5,381.214,174.887,168.009,47.1605
09/11/13 06:27,289.853,1063.12,365.51,173.912,192.58,48.1451
09/11/13 06:27,290.912,1052.59,395.089,174.94,176.906,59.9514
09/11/13 06:27,339.989,1069.1,339.007,194.56,169.012,50.114
09/11/13 06:27,277.008,966.582,378.185,172.885,184.672,46.1681
09/11/13 06:27,278.995,976.484,363.48,164.057,176.828,66.8017
09/11/13 06:27,260.341,989.297,363.495,156.205,173.888,43.2265
09/11/13 06:27,264.23,993.072,354.598,161.092,175.826,41.2552
09/11/13 06:27,270.102,929.151,352.606,179.741,165.99,64.8245
09/11/13 06:27,276.005,915.434,334.939,183.676,161.085,48.129
09/11/13 06:27,258.225,833.586,339.718,177.714,171.823,56.947
09/11/13 06:27,241.511,837.436,316.125,183.588,157.081,52.0329
09/11/13 06:27,276.872,790.361,351.49,154.145,167.89,60.8726
09/11/13 06:27,256.178,788.164,291.513,188.453,144.284,47.1132
09/11/13 06:27,249.39,846.355,334.811,181.642,158.078,54.9836
09/11/13 06:27,267.068,802.185,324.016,196.373,152.189,57.9301
09/11/13 06:27,274.877,760.82,329.852,169.835,174.743,59.8839
09/11/13 06:27,248.339,763.667,319.994,175.702,148.218,61.8394
09/11/13 06:27,230.69,787.29,332.782,167.864,151.175,62.8261
09/11/13 06:27,249.279,665.399,298.35,153.101,177.636,61.8291
09/11/13 06:27,238.505,754.775,325.859,173.726,158.022,58.8901
09/11/13 06:27,240.487,759.741,297.418,166.868,155.089,63.8025
09/11/13 06:27,217.872,764.517,297.367,146.23,150.155,56.9216
09/11/13 06:27,243.429,775.44,337.66,170.793,151.162,59.8758
09/11/13 06:27,247.393,756.905,333.784,175.727,166.892,49.0859
09/11/13 06:27,248.311,702.729,321.921,189.423,152.127,56.925
09/11/13 06:27,259.175,768.691,316.116,174.747,162.966,54.9766
09/11/13 06:27,247.406,761.854,334.784,187.518,188.5,55.9609
09/11/13 06:27,274.861,756.849,337.686,164.916,171.788,45.1557
09/11/13 06:27,248.333,722.424,319.987,181.588,172.754,47.1146
09/11/13 06:27,265.958,710.53,321.897,162.911,164.874,54.9581
09/11/13 06:27,263.092,725.465,313.158,169.832,169.832,52.0293
09/11/13 06:27,241.437,743.939,272.843,160.958,169.791,70.6644
09/11/13 06:28,250.236,679.073,304.209,181.544,162.899,50.0473
09/11/13 06:28,247.419,744.222,359.347,190.474,168.874,65.7821
09/11/13 06:28,253.221,685.072,311.129,190.407,169.796,52.9998
09/11/13 06:28,245.391,714.579,308.211,174.719,168.829,55.9492
09/11/13 06:28,251.249,712.527,302.284,183.53,168.808,59.868
09/11/13 06:28,258.166,708.73,312.155,187.489,160.986,66.7502
09/11/13 06:28,238.509,733.196,300.345,177.655,159.006,53.9836
09/11/13 06:28,249.354,726.466,305.312,199.287,184.561,56.9392
09/11/13 06:28,284.623,720.391,294.438,158.015,166.848,54.9617
09/11/13 06:28,246.314,711.466,323.84,155.051,144.256,53.9733
09/11/13 06:28,233.6,722.393,286.602,180.598,170.783,58.8908
09/11/13 06:28,265.038,764.684,299.395,188.472,165.894,45.1546
09/11/13 06:28,273.785,708.504,323.831,156.028,168.785,54.9532
09/11/13 06:28,243.39,733.113,316.014,178.617,175.672,56.9217
09/11/13 06:28,256.126,696.742,292.435,173.695,180.564,45.141
09/11/13 06:28,253.232,739.085,321.939,164.895,159.988,67.7249
09/11/13 06:28,250.213,683.915,304.18,151.109,139.334,61.8173
09/11/13 06:28,274.901,768.742,322.027,185.558,154.141,44.1806
09/11/13 06:28,225.683,709.429,308.106,173.678,146.203,61.8174
09/11/13 06:28,251.265,743.979,301.321,192.374,169.8,55.9456
09/11/13 06:28,247.332,713.532,306.22,184.517,179.61,63.7959
09/11/13 06:28,260.066,679.117,308.154,186.463,161.928,52.9947
09/11/13 06:28,248.344,702.824,330.798,176.688,160,71.6566
09/11/13 06:28,267.936,733.145,314.065,174.698,162.921,42.2024
09/11/13 06:28,256.189,723.415,313.12,184.535,173.737,60.8572
09/11/13 06:28,259.092,710.54,311.107,159.97,175.672,61.8288
09/11/13 06:28,268.933,697.852,347.453,162.93,184.523,56.9274
09/11/13 06:28,277.782,691.02,310.174,171.773,170.792,59.8753
09/11/13 06:28,243.372,662.405,323.842,152.108,176.641,52.011
09/11/13 06:28,270.886,628.142,330.756,179.609,177.647,52.018
09/11/13 06:28,264.964,630.026,315.013,177.624,177.624,55.9369
09/11/13 06:28,255.171,661.482,332.704,174.694,158.01,49.0714
09/11/13 06:28,256.131,658.482,294.403,173.698,189.399,59.862
09/11/13 06:28,219.786,632.865,297.3,178.576,182.501,57.89
09/11/13 06:28,223.716,638.769,340.481,176.618,165.825,52.9855
09/11/13 06:28,258.03,593.566,286.482,211.918,159.92,51.0173
09/11/13 06:28,248.256,609.356,316.944,189.381,176.625,52.0062
09/11/13 06:28,241.397,593.679,319.9,186.445,175.65,40.2328
09/11/13 06:28,229.605,649.567,289.46,190.357,161.901,64.7605
09/11/13 06:28,226.655,577.921,296.319,191.332,181.52,51.0219
09/11/13 06:28,215.737,558.956,276.536,161.803,166.706,54.9149
09/11/13 06:28,192.261,619.942,286.429,168.718,162.833,47.0842
09/11/13 06:28,223.636,538.493,280.526,150.072,168.708,51.0048
09/11/13 06:28,217.798,614.151,310.019,189.347,167.763,50.0346
09/11/13 06:28,250.184,592.593,323.768,173.657,150.111,61.8102
09/11/13 06:28,224.653,585.667,297.248,178.545,183.45,64.7471
09/11/13 06:28,222.727,651.501,280.617,168.762,185.442,56.9083
09/11/13 06:28,252.105,586.609,319.79,170.686,191.286,51.9904
09/11/13 06:28,223.654,563.058,291.338,175.588,138.312,62.7799
09/11/13 06:28,215.845,582.782,324.749,179.544,171.695,51.999
09/11/13 06:28,238.424,597.532,305.144,176.611,190.347,45.1338
09/11/13 06:28,216.82,574.915,335.531,167.765,160.898,67.6948
09/11/13 06:28,226.606,618.996,314.893,168.728,164.804,51.0108
09/11/13 06:28,235.454,577.844,309.034,163.837,203.079,64.7499
09/11/13 06:28,257.047,591.601,292.367,187.389,164.824,50.0359
09/11/13 06:28,225.627,575.841,307.05,178.54,169.711,46.1065
09/11/13 06:28,218.732,553.205,291.315,197.153,160.861,55.909
09/11/13 06:28,213.861,548.386,284.493,164.81,171.677,52.9746
09/11/13 06:28,204.065,559.217,294.325,163.841,177.576,60.8271
09/11/13 06:29,205.067,585.766,306.129,187.406,203.105,61.8145
09/11/13 06:29,224.632,560.109,299.182,171.662,184.414,50.0272
09/11/13 06:29,198.163,568.984,293.321,165.79,162.847,67.6895
09/11/13 06:29,240.329,539.514,293.299,163.816,164.797,43.1611
09/11/13 06:29,211.841,530.584,303.051,154.958,149.073,71.5945
09/11/13 06:29,231.518,551.327,303.132,147.151,194.24,45.1264
09/11/13 06:29,222.637,536.487,290.311,162.81,178.502,50.0199
09/11/13 06:29,211.873,531.643,328.599,169.694,181.465,48.0637
09/11/13 06:29,222.683,552.294,329.611,165.786,178.539,55.9161
09/11/13 06:29,187.324,523.722,293.245,167.709,158.882,62.7681
09/11/13 06:29,194.221,567.951,329.588,167.737,157.928,51.9886
09/11/13 06:29,229.552,537.583,299.202,159.902,155.978,76.5173
09/11/13 06:29,212.839,528.664,288.362,170.663,164.779,61.7919
09/11/13 06:29,196.154,542.367,285.404,185.366,192.231,53.9424
09/11/13 06:29,192.292,582.763,302.173,191.311,178.557,52.9784
09/11/13 06:29,206.015,517.98,304.117,195.223,166.774,49.0511
09/11/13 06:29,217.738,508.055,307.972,193.218,175.563,45.1169
09/11/13 06:29,226.544,505.067,255.966,157.895,170.644,62.7656
09/11/13 06:29,216.808,538.586,328.646,162.851,181.491,51.0136
09/11/13 06:29,209.949,518.986,334.545,185.422,152.066,61.8074
09/11/13 06:29,206.961,559.088,293.276,185.382,168.707,45.1194
09/11/13 06:29,213.862,566.048,318.831,170.697,169.716,53.9561
09/11/13 06:29,217.775,529.723,291.348,182.46,185.403,65.7249
09/11/13 06:29,233.516,600.471,285.518,180.534,175.628,57.8885
09/11/13 06:29,201.075,543.393,293.275,172.63,157.918,49.0427
09/11/13 06:29,226.586,545.376,286.42,167.732,152.038,58.8535
09/11/13 06:29,217.771,537.56,336.465,190.304,150.085,64.7426
09/11/13 06:29,213.856,573.879,305.088,179.521,170.692,55.9164
09/11/13 06:29,206.962,532.608,283.469,173.613,159.88,57.8708
09/11/13 06:29,227.567,527.721,292.306,177.542,180.484,48.0638
09/11/13 06:29,185.374,535.525,313.861,170.662,171.643,51.0024
09/11/13 06:29,212.869,561.111,324.699,182.459,164.802,58.8578
