GEV_START,GEV_PEAK,GEV_END,GOES_CLASS,AIA_LOC,AIA_XCEN,AIA_YCEN
"2011-11-22T21:34:00","2011-11-22T21:38:00","2011-11-22T21:41:00","C1.0","N14E39",-586.858,176.839
"2011-11-22T23:11:00","2011-11-22T23:39:00","2011-11-22T23:47:00","C1.9","N18E48",-684.744,246.600
"2011-11-23T01:55:00","2011-11-23T02:08:00","2011-11-23T02:30:00","B9.6","N16E45",-656.646,212.590
"2011-11-23T03:04:00","2011-11-23T03:10:00","2011-11-23T03:16:00","C2.0","N15E34",-533.156,175.936
"2011-11-23T05:23:00","2011-11-23T05:28:00","2011-11-23T05:35:00","C1.0","N19W46",658.728,262.616
"2011-11-23T06:04:00","2011-11-23T06:09:00","2011-11-23T06:17:00","B9.1","N19W46",658.734,262.658
"2011-11-23T07:20:00","2011-11-23T07:23:00","2011-11-23T07:28:00","C2.3","N22E89",-892.146,359.620
"2011-11-23T13:23:00","2011-11-23T13:28:00","2011-11-23T13:30:00","C2.6","S15W83",919.950,-273.030
"2011-11-23T13:52:00","2011-11-23T13:56:00","2011-11-23T14:01:00","B7.9","N22E81",-878.196,357.325
"2011-11-23T19:39:00","2011-11-23T19:43:00","2011-11-23T19:52:00","B7.8","S17W88",922.224,-287.568
"2011-11-24T02:48:00","2011-11-24T02:51:00","2011-11-24T02:55:00","B7.1","N20W60",785.190,285.214
"2011-11-24T18:53:00","2011-11-24T18:56:00","2011-11-24T19:00:00","B5.3","N22E26",-389.714,292.229
"2011-11-24T20:12:00","2011-11-24T20:21:00","2011-11-24T20:39:00","C1.2","N17W51",720.846,233.898
"2011-11-24T21:14:00","2011-11-24T21:18:00","2011-11-24T21:21:00","C1.2","N21E57",-754.266,301.133
"2011-11-24T23:08:00","2011-11-24T23:15:00","2011-11-24T23:29:00","C1.9","N17W53",741.438,234.794
"2011-11-25T00:04:00","2011-11-25T00:42:00","2011-11-25T01:50:00","C1.5","S16W20",328.445,-358.778
"2011-11-25T03:38:00","2011-11-25T03:45:00","2011-11-25T03:49:00","C3.3","N17W56",770.616,236.156
"2011-11-25T17:14:00","2011-11-25T17:15:00","2011-11-25T17:25:00","C1.1","N17W85",915.654,279.620
"2011-11-25T21:49:00","2011-11-25T21:58:00","2011-11-25T22:08:00","C2.4","N17W63",818.604,255.730
"2011-11-26T06:46:00","2011-11-26T07:09:00","2011-11-26T07:38:00","C2.8","N13W48",699.726,168.393
"2011-11-26T06:09:00","2011-11-26T07:10:00","2011-11-26T07:56:00","C1.2","N13W48",699.725,168.355
"2011-11-26T08:00:00","2011-11-26T08:24:00","2011-11-26T08:47:00","C4.9","N22E06",-97.0236,276.806
"2011-11-26T07:59:00","2011-11-26T08:27:00","2011-11-26T08:55:00","C1.5","N22E06",-97.0236,276.805
"2011-11-26T15:00:00","2011-11-26T15:15:00","2011-11-26T15:31:00","C1.3","N21W92",900.852,363.491
"2011-11-26T16:14:00","2011-11-26T16:15:00","2011-11-26T16:17:00","C1.1","S21W55",743.256,-393.454
"2011-11-26T17:12:00","2011-11-26T17:19:00","2011-11-26T17:34:00","C1.0","N21E33",-491.581,280.939
"2011-11-27T09:42:00","2011-11-27T11:02:00","2011-11-27T11:35:00","C1.4","N20W04",65.4594,246.166
"2011-11-27T11:59:00","2011-11-27T12:03:00","2011-11-27T12:06:00","C1.1","N23E20",-315.596,296.661
"2011-11-27T17:31:00","2011-11-27T17:35:00","2011-11-27T17:37:00","B9.6","N22E40",-580.301,300.449
"2011-11-27T19:12:00","2011-11-27T19:16:00","2011-11-27T19:24:00","B9.3","N07E90",-957.588,132.917
"2011-11-28T00:05:00","2011-11-28T00:12:00","2011-11-28T00:18:00","C1.0","N08E86",-951.276,131.847
"2011-11-28T01:13:00","2011-11-28T01:17:00","2011-11-28T01:29:00","B8.7","N07E75",-925.602,95.2014
"2011-11-28T03:04:00","2011-11-28T03:11:00","2011-11-28T03:18:00","C1.5","S20E87",-907.242,-348.583
"2011-11-28T13:20:00","2011-11-28T13:26:00","2011-11-28T13:32:00","C2.2","N22E28",-418.904,299.660
"2011-11-28T14:12:00","2011-11-28T14:15:00","2011-11-28T14:18:00","B9.8","N21E28",-421.369,283.481
"2011-11-28T14:56:00","2011-11-28T15:00:00","2011-11-28T15:07:00","C1.2","S19E88",-913.266,-332.722
"2011-11-28T18:22:00","2011-11-28T18:30:00","2011-11-28T18:39:00","C3.2","N23E25",-375.354,299.639
"2011-11-28T21:41:00","2011-11-28T21:47:00","2011-11-28T21:53:00","C1.2","N22W28",421.393,284.068
"2011-11-28T22:56:00","2011-11-28T23:09:00","2011-11-28T23:22:00","C1.4","N10E68",-878.748,144.106
"2011-11-29T01:11:00","2011-11-29T01:15:00","2011-11-29T01:25:00","C1.1","N22W45",640.536,303.646
"2011-11-29T03:25:00","2011-11-29T03:32:00","2011-11-29T03:41:00","C2.1","N23E19",-300.511,299.799
"2011-11-29T08:54:00","2011-11-29T09:00:00","2011-11-29T09:06:00","C2.5","N10E56",-790.686,124.515
"2011-11-29T15:42:00","2011-11-29T15:46:00","2011-11-29T15:48:00","B9.6","N09E61",-837.612,109.327
"2011-11-29T21:57:00","2011-11-29T22:00:00","2011-11-29T22:03:00","B8.0","S22E77",-869.220,-384.283
"2011-11-29T22:22:00","2011-11-29T22:26:00","2011-11-29T22:29:00","C1.1","S22E76",-865.374,-384.589
"2011-11-30T00:04:00","2011-11-30T00:11:00","2011-11-30T00:14:00","C2.0","S19E66",-830.640,-355.877
"2011-11-30T01:54:00","2011-11-30T01:59:00","2011-11-30T02:18:00","C1.2","N10E52",-750.432,124.436
"2011-11-30T09:11:00","2011-11-30T09:17:00","2011-11-30T09:34:00","C1.1","S21E69",-836.826,-386.155
"2011-11-30T20:20:00","2011-11-30T20:28:00","2011-11-30T20:39:00","C3.8","N22E70",-837.078,343.052
"2011-11-30T21:53:00","2011-11-30T22:32:00","2011-11-30T22:48:00","C3.6","N14W69",873.720,212.921
"2011-12-01T10:38:00","2011-12-01T10:45:00","2011-12-01T11:17:00","C1.4","N23E60",-771.744,341.810
"2011-12-01T20:27:00","2011-12-01T20:32:00","2011-12-01T20:37:00","C1.1","N21W16",257.476,272.454
"2011-12-02T04:01:00","2011-12-02T04:04:00","2011-12-02T04:06:00","B9.6","N14W91",934.758,250.460
"2011-12-02T04:44:00","2011-12-02T04:53:00","2011-12-02T05:03:00","C1.2","N24E51",-687.270,341.271
"2011-12-02T10:06:00","2011-12-02T10:16:00","2011-12-02T10:20:00","C1.1","N15W91",934.896,267.878
"2011-12-02T16:32:00","2011-12-02T16:42:00","2011-12-02T17:05:00","C1.7","S16E37",-564.682,-343.009
"2011-12-02T22:00:00","2011-12-02T22:05:00","2011-12-02T22:10:00","C1.7","N13W91",943.758,235.123
"2011-12-03T03:31:00","2011-12-03T04:11:00","2011-12-03T04:55:00","C1.5","N13E09",-150.994,141.696
"2011-12-03T05:48:00","2011-12-03T05:52:00","2011-12-03T05:57:00","C1.2","S19E28",-435.759,-390.548
"2011-12-03T10:40:00","2011-12-03T11:22:00","2011-12-03T12:30:00","C1.6","N20W92",908.124,348.455
"2011-12-03T21:15:00","2011-12-03T21:19:00","2011-12-03T21:24:00","C1.3","S16E18",-296.927,-358.762
"2011-12-04T08:30:00","2011-12-04T08:37:00","2011-12-04T08:45:00","C1.2","N21W49",678.816,295.853
"2011-12-04T13:21:00","2011-12-04T13:57:00","2011-12-04T14:24:00","C1.7","N13W12",201.243,127.907
"2011-12-04T15:42:00","2011-12-04T16:15:00","2011-12-04T16:40:00","C4.9","N15W11",183.672,161.827
"2011-12-04T19:37:00","2011-12-04T19:49:00","2011-12-04T20:03:00","C1.3","S13E69",-878.850,-254.932
"2011-12-05T03:09:00","2011-12-05T03:16:00","2011-12-05T03:32:00","C1.9","N23E57",-750.924,329.811
"2011-12-05T04:47:00","2011-12-05T04:52:00","2011-12-05T04:57:00","C1.2","S13E67",-866.718,-254.917
"2011-12-05T06:35:00","2011-12-05T06:54:00","2011-12-05T07:20:00","C1.4","N11W21",347.641,112.788
"2011-12-05T07:49:00","2011-12-05T07:53:00","2011-12-05T07:56:00","C2.9","S13E66",-860.250,-254.940
"2011-12-05T12:35:00","2011-12-05T12:39:00","2011-12-05T12:42:00","B8.9","S15W00",0.00000,-340.191
"2011-12-05T13:40:00","2011-12-05T13:45:00","2011-12-05T13:49:00","C3.7","N11W23",379.028,113.464
"2011-12-05T15:14:00","2011-12-05T15:18:00","2011-12-05T15:20:00","C4.7","S15W00",0.00000,-339.971
"2011-12-05T18:06:00","2011-12-05T18:09:00","2011-12-05T18:12:00","B9.6","S16W01",31.8464,-355.662
"2011-12-05T19:04:00","2011-12-05T19:07:00","2011-12-05T19:11:00","C2.5","S15W01",32.0561,-339.649
"2011-12-05T23:20:00","2011-12-05T23:25:00","2011-12-05T23:34:00","C6.9","S15W04",80.0556,-339.274
"2011-12-06T08:40:00","2011-12-06T08:53:00","2011-12-06T09:02:00","B7.9","N15W91",935.466,268.205
"2011-12-06T11:45:00","2011-12-06T12:17:00","2011-12-06T12:45:00","B7.7","S13E14",-240.609,-305.884
"2011-12-06T23:55:00","2011-12-07T00:12:00","2011-12-07T00:45:00","B8.3","N06E90",-965.994,118.575
"2011-12-07T05:55:00","2011-12-07T06:05:00","2011-12-07T06:20:00","C1.9","N18W91",920.262,316.879
"2011-12-07T09:06:00","2011-12-07T09:12:00","2011-12-07T09:17:00","B8.8","S15E88",-935.592,-268.357
"2011-12-07T15:34:00","2011-12-07T15:39:00","2011-12-07T15:45:00","C1.3","N22W24",365.242,284.347
"2011-12-07T20:07:00","2011-12-07T20:13:00","2011-12-07T20:18:00","C2.7","N06E90",-966.114,118.621
"2011-12-08T00:05:00","2011-12-08T00:10:00","2011-12-08T00:18:00","C1.0","S13E88",-944.472,-235.535
"2011-12-08T01:54:00","2011-12-08T01:59:00","2011-12-08T02:05:00","C1.2","N06E90",-966.144,118.634
"2011-12-09T02:01:00","2011-12-09T02:19:00","2011-12-09T02:32:00","B5.9","S16W51",722.916,-333.037
"2011-12-09T03:12:00","2011-12-09T03:16:00","2011-12-09T03:20:00","B5.5","S17E67",-848.868,-316.938
"2011-12-09T04:11:00","2011-12-09T04:17:00","2011-12-09T04:21:00","B4.9","S13E67",-867.224,-251.801
"2011-12-09T04:30:00","2011-12-09T04:39:00","2011-12-09T04:45:00","B5.8","N12E15",-251.249,120.851
"2011-12-09T05:42:00","2011-12-09T06:00:00","2011-12-09T06:10:00","B6.0","N16E91",-931.008,284.712
"2011-12-09T13:05:00","2011-12-09T13:20:00","2011-12-09T13:31:00","C3.1","S16E67",-853.896,-300.477
"2011-12-09T15:09:00","2011-12-09T15:46:00","2011-12-09T16:20:00","B8.3","S16W60",806.946,-316.450
"2011-12-09T17:27:00","2011-12-09T18:05:00","2011-12-09T18:54:00","B7.8","N11E59",-810.714,137.422
"2011-12-09T19:04:00","2011-12-09T19:07:00","2011-12-09T19:18:00","B6.5","N18W84",906.642,301.769
"2011-12-09T23:10:00","2011-12-09T23:47:00","2011-12-10T00:15:00","B6.4","S21W28",425.874,-425.745
"2011-12-10T06:24:00","2011-12-10T06:31:00","2011-12-10T06:43:00","C1.2","N11E51",-740.898,138.526
"2011-12-10T18:38:00","2011-12-10T18:58:00","2011-12-10T20:30:00","C1.2","N12E43",-647.514,139.825
"2011-12-10T22:35:00","2011-12-10T22:38:00","2011-12-10T22:42:00","B8.6","S12E43",-652.410,-265.459
"2011-12-10T23:00:00","2011-12-10T23:04:00","2011-12-10T23:08:00","C1.0","S11E43",-655.584,-248.987
"2011-12-10T23:57:00","2011-12-11T00:02:00","2011-12-11T00:07:00","C1.6","S10E42",-643.674,-248.875
"2011-12-11T03:20:00","2011-12-11T03:23:00","2011-12-11T03:27:00","B8.6","S13E37",-572.251,-297.514
"2011-12-11T08:00:00","2011-12-11T08:27:00","2011-12-11T09:00:00","B9.2","N21E92",-904.614,349.781
"2011-12-11T11:29:00","2011-12-11T11:32:00","2011-12-11T11:46:00","B9.7","N32W38",511.783,448.485
"2011-12-11T15:43:00","2011-12-11T15:46:00","2011-12-11T15:49:00","B7.9","S11E34",-538.984,-263.839
"2011-12-12T03:41:00","2011-12-12T04:07:00","2011-12-12T04:17:00","B7.9","S13E23",-376.106,-311.292
"2011-12-12T08:30:00","2011-12-12T08:37:00","2011-12-12T08:47:00","C1.2","S08E24",-401.070,-228.998
"2011-12-12T10:08:00","2011-12-12T10:13:00","2011-12-12T10:17:00","B9.2","S16W65",836.238,-314.186
"2011-12-12T13:35:00","2011-12-12T13:40:00","2011-12-12T13:45:00","B8.0","S16W67",849.228,-314.295
"2011-12-12T18:55:00","2011-12-12T18:59:00","2011-12-12T19:02:00","B9.3","S12E15",-256.453,-293.513
"2011-12-12T20:36:00","2011-12-12T20:42:00","2011-12-12T20:54:00","B8.6","S20W87",909.294,-348.925
"2011-12-12T23:31:00","2011-12-12T23:39:00","2011-12-12T23:52:00","C1.7","S20W87",909.306,-348.925
"2011-12-13T01:20:00","2011-12-13T01:24:00","2011-12-13T01:30:00","B8.1","S17W76",890.658,-314.996
"2011-12-13T02:24:00","2011-12-13T02:30:00","2011-12-13T02:37:00","B7.4","S19W88",915.270,-332.998
"2011-12-13T03:07:00","2011-12-13T03:12:00","2011-12-13T03:16:00","B8.2","S10E10",-179.465,-259.918
"2011-12-13T03:32:00","2011-12-13T03:45:00","2011-12-13T03:54:00","B7.4","N22E76",-861.054,352.702
"2011-12-13T04:20:00","2011-12-13T04:24:00","2011-12-13T04:42:00","B7.7","S13E11",-192.332,-308.836
"2011-12-13T07:46:00","2011-12-13T08:00:00","2011-12-13T08:07:00","C1.4","S17W80",907.032,-299.158
"2011-12-13T14:11:00","2011-12-13T14:14:00","2011-12-13T14:17:00","C1.1","S18W88",920.994,-316.967
"2011-12-13T15:02:00","2011-12-13T15:16:00","2011-12-13T15:32:00","B7.3","S17W88",926.394,-300.842
"2011-12-13T16:04:00","2011-12-13T16:21:00","2011-12-13T16:32:00","C1.2","S17W88",926.400,-300.841
"2011-12-13T21:59:00","2011-12-13T22:02:00","2011-12-13T22:04:00","C1.0","S16W88",931.533,-284.621
"2011-12-13T23:31:00","2011-12-13T23:36:00","2011-12-13T23:46:00","C4.8","S17W88",926.430,-300.838
"2011-12-13T23:53:00","2011-12-13T23:57:00","2011-12-14T00:00:00","C3.1","S17W88",926.430,-300.837
"2011-12-14T01:10:00","2011-12-14T01:14:00","2011-12-14T01:19:00","C1.9","S17W88",926.436,-300.836
"2011-12-14T01:47:00","2011-12-14T01:51:00","2011-12-14T01:59:00","C1.9","S17W88",926.436,-300.836
"2011-12-14T03:01:00","2011-12-14T03:15:00","2011-12-14T03:15:00","C3.5","S17W88",926.442,-300.835
"2011-12-14T04:50:00","2011-12-14T04:56:00","2011-12-14T04:59:00","C3.3","S17W88",926.448,-300.835
"2011-12-14T05:12:00","2011-12-14T05:15:00","2011-12-14T05:25:00","C2.9","S17W88",926.448,-300.834
"2011-12-14T06:18:00","2011-12-14T06:22:00","2011-12-14T06:25:00","C1.6","S17W88",926.454,-300.833
"2011-12-14T09:13:00","2011-12-14T09:15:00","2011-12-14T09:24:00","C2.3","S17W88",926.466,-300.832
"2011-12-14T13:18:00","2011-12-14T13:27:00","2011-12-14T13:30:00","C5.8","S18W88",921.090,-316.955
"2011-12-14T14:51:00","2011-12-14T14:59:00","2011-12-14T15:01:00","C7.5","S18W88",921.096,-316.955
"2011-12-14T16:01:00","2011-12-14T16:06:00","2011-12-14T16:12:00","C1.5","S16W88",931.608,-284.610
"2011-12-14T16:43:00","2011-12-14T16:47:00","2011-12-14T16:49:00","C2.5","S18W88",921.102,-316.954
"2011-12-14T19:36:00","2011-12-14T19:46:00","2011-12-14T19:56:00","C7.0","S16W88",931.620,-284.608
"2011-12-14T22:38:00","2011-12-14T22:47:00","2011-12-14T22:56:00","C1.9","S16W88",931.632,-284.606
"2011-12-14T23:36:00","2011-12-14T23:59:00","2011-12-15T00:30:00","C3.4","S17W88",926.526,-300.823
"2011-12-15T02:03:00","2011-12-15T02:48:00","2011-12-15T03:39:00","C1.2","S16W88",931.644,-284.603
"2011-12-15T05:31:00","2011-12-15T06:36:00","2011-12-15T07:00:00","C1.3","S16W88",931.658,-284.601
"2011-12-16T08:14:00","2011-12-16T08:15:00","2011-12-16T08:27:00","B5.0","N25E22",-331.537,333.808
"2011-12-17T04:49:00","2011-12-17T05:01:00","2011-12-17T05:08:00","C1.2","N33E16",-225.627,460.622
"2011-12-17T21:35:00","2011-12-17T21:38:00","2011-12-17T21:40:00","B4.3","N25W02",32.4904,322.121
"2011-12-17T22:47:00","2011-12-17T22:55:00","2011-12-17T22:58:00","C3.2","N26W02",32.3004,338.298
"2011-12-17T23:37:00","2011-12-17T23:44:00","2011-12-17T23:49:00","C1.2","S13E37",-569.309,-302.767
"2011-12-18T01:21:00","2011-12-18T01:26:00","2011-12-18T01:32:00","B7.5","S13E35",-543.586,-302.261
"2011-12-18T02:00:00","2011-12-18T02:05:00","2011-12-18T02:08:00","C1.9","N26W03",48.4387,338.557
"2011-12-18T03:18:00","2011-12-18T03:22:00","2011-12-18T03:29:00","B4.9","S13E34",-530.473,-301.939
"2011-12-18T04:59:00","2011-12-18T05:00:00","2011-12-18T05:07:00","C1.8","S19E71",-861.504,-343.192
"2011-12-18T07:08:00","2011-12-18T07:13:00","2011-12-18T07:20:00","B5.5","N17E66",-844.266,245.678
"2011-12-18T07:43:00","2011-12-18T07:47:00","2011-12-18T07:52:00","B7.0","N26W08",128.807,338.862
"2011-12-18T11:38:00","2011-12-18T11:45:00","2011-12-18T11:53:00","B7.8","N27W16",236.480,370.469
"2011-12-18T13:35:00","2011-12-18T13:38:00","2011-12-18T13:40:00","B5.4","N24W11",177.632,323.097
"2011-12-19T14:05:00","2011-12-19T14:13:00","2011-12-19T14:15:00","B8.1","N24W29",436.888,322.729
"2011-12-19T21:23:00","2011-12-19T21:26:00","2011-12-19T21:32:00","B6.2","N30W23",334.873,419.059
"2011-12-20T00:38:00","2011-12-20T00:44:00","2011-12-20T00:50:00","C1.5","S09E11",-195.671,-245.970
"2011-12-20T03:27:00","2011-12-20T03:36:00","2011-12-20T03:53:00","B9.8","N23W40",572.708,321.292
"2011-12-20T08:43:00","2011-12-20T08:45:00","2011-12-20T08:56:00","B9.0","N23W38",546.837,322.196
"2011-12-20T11:47:00","2011-12-20T11:52:00","2011-12-20T11:54:00","C2.1","N24W41",581.977,337.626
"2011-12-20T17:19:00","2011-12-20T17:26:00","2011-12-20T17:53:00","C1.2","N23W43",610.218,321.326
"2011-12-20T18:17:00","2011-12-20T18:21:00","2011-12-20T18:28:00","C1.4","N23W45",634.278,320.758
"2011-12-20T20:04:00","2011-12-20T20:36:00","2011-12-20T20:58:00","C2.9","N23W45",634.284,320.868
"2011-12-20T21:55:00","2011-12-20T22:02:00","2011-12-20T22:06:00","C2.3","N23W47",657.564,320.321
"2011-12-20T22:38:00","2011-12-20T22:46:00","2011-12-20T22:50:00","C6.2","N23W46",646.026,320.699
"2011-12-21T00:54:00","2011-12-21T00:59:00","2011-12-21T01:03:00","C1.5","N24W47",642.258,336.899
"2011-12-21T02:57:00","2011-12-21T03:00:00","2011-12-21T03:16:00","C3.1","N14E68",-865.776,214.380
"2011-12-21T04:48:00","2011-12-21T04:55:00","2011-12-21T04:59:00","C4.3","S12E01",-32.3106,-292.352
"2011-12-21T06:22:00","2011-12-21T06:27:00","2011-12-21T06:33:00","C3.6","S12E00",-16.1579,-292.209
"2011-12-21T06:56:00","2011-12-21T06:59:00","2011-12-21T07:03:00","C2.0","N14E65",-846.666,199.202
"2011-12-21T07:35:00","2011-12-21T07:40:00","2011-12-21T07:43:00","C3.9","S12W00",0.00000,-292.102
"2011-12-21T09:03:00","2011-12-21T09:09:00","2011-12-21T09:15:00","C2.2","S12W00",0.00000,-291.979
"2011-12-21T10:34:00","2011-12-21T10:38:00","2011-12-21T10:41:00","C2.5","N14E61",-822.126,200.659
"2011-12-21T11:02:00","2011-12-21T11:05:00","2011-12-21T11:07:00","C2.1","S12W00",16.1581,-291.815
"2011-12-21T12:31:00","2011-12-21T12:35:00","2011-12-21T12:37:00","C1.3","S12W00",16.1582,-291.691
"2011-12-21T13:02:00","2011-12-21T13:07:00","2011-12-21T13:09:00","C2.0","S12W00",16.1582,-291.647
"2011-12-21T15:25:00","2011-12-21T15:28:00","2011-12-21T15:30:00","C2.5","S13W03",64.1838,-307.768
"2011-12-21T18:07:00","2011-12-21T18:12:00","2011-12-21T18:17:00","C1.9","N24W63",781.794,363.880
"2011-12-21T19:03:00","2011-12-21T19:06:00","2011-12-21T19:09:00","C1.7","N22W54",722.484,319.325
"2011-12-21T20:08:00","2011-12-21T20:11:00","2011-12-21T20:13:00","C1.5","N23W55",728.262,335.049
"2011-12-21T22:37:00","2011-12-21T22:43:00","2011-12-21T22:47:00","C2.0","N29W50",653.172,415.756
"2011-12-22T01:56:00","2011-12-22T02:08:00","2011-12-22T02:20:00","C5.4","S11W17",287.731,-275.522
"2011-12-22T05:08:00","2011-12-22T05:56:00","2011-12-22T06:40:00","C1.5","N17E53",-740.274,238.180
"2011-12-22T07:21:00","2011-12-22T08:01:00","2011-12-22T08:17:00","C2.0","S12W12",208.256,-290.801
"2011-12-22T13:04:00","2011-12-22T13:20:00","2011-12-22T13:41:00","C1.9","N15E50",-713.324,206.631
"2011-12-23T04:10:00","2011-12-23T04:15:00","2011-12-23T04:15:00","C1.8","N23W80",869.868,373.580
"2011-12-23T10:09:00","2011-12-23T10:14:00","2011-12-23T10:17:00","C1.5","N18E33",-507.292,230.374
"2011-12-23T19:12:00","2011-12-23T19:18:00","2011-12-23T19:25:00","C3.4","N22W92",890.805,370.603
"2011-12-23T21:35:00","2011-12-23T21:39:00","2011-12-23T21:43:00","C1.6","S12W42",634.464,-278.762
"2011-12-24T04:04:00","2011-12-24T04:34:00","2011-12-24T04:50:00","B9.0","N19W92",915.660,334.390
"2011-12-24T08:27:00","2011-12-24T08:31:00","2011-12-24T08:48:00","C5.2","S15E70",-872.682,-290.360
"2011-12-24T11:04:00","2011-12-24T11:16:00","2011-12-24T11:22:00","C1.1","S14E71",-882.882,-274.505
"2011-12-24T11:25:00","2011-12-24T12:36:00","2011-12-24T13:16:00","C4.9","N13W91",945.870,236.307
"2011-12-24T19:10:00","2011-12-24T19:19:00","2011-12-24T19:44:00","C1.5","N17W91",927.119,301.675
"2011-12-25T04:47:00","2011-12-25T04:52:00","2011-12-25T04:55:00","C1.6","S16W15",248.433,-350.180
"2011-12-25T08:49:00","2011-12-25T08:55:00","2011-12-25T09:01:00","C5.5","S14W17",282.479,-318.091
"2011-12-25T11:20:00","2011-12-25T11:26:00","2011-12-25T11:31:00","C8.4","S16W21",337.589,-350.775
"2011-12-25T16:55:00","2011-12-25T17:01:00","2011-12-25T17:08:00","C2.2","S15W21",340.052,-334.358
"2011-12-25T18:11:00","2011-12-25T18:16:00","2011-12-25T18:20:00","M4.0","S15W25",397.886,-335.208
"2011-12-25T20:23:00","2011-12-25T20:29:00","2011-12-25T20:33:00","C7.7","S15W23",369.199,-334.553
"2011-12-26T02:13:00","2011-12-26T02:27:00","2011-12-26T02:36:00","M1.5","S14W32",497.638,-320.582
"2011-12-26T09:38:00","2011-12-26T09:48:00","2011-12-26T09:56:00","C2.8","S15W34",520.439,-336.827
"2011-12-26T11:23:00","2011-12-26T11:50:00","2011-12-26T12:18:00","C5.7","N28W01",16.0608,371.322
"2011-12-26T20:12:00","2011-12-26T20:30:00","2011-12-26T20:36:00","M2.3","S15W43",634.399,-323.604
"2011-12-27T04:11:00","2011-12-27T04:22:00","2011-12-27T04:31:00","C8.9","S09E31",-498.640,-236.627
"2011-12-27T08:11:00","2011-12-27T08:22:00","2011-12-27T08:32:00","C3.8","S19E88",-916.266,-332.590
"2011-12-27T09:17:00","2011-12-27T09:23:00","2011-12-27T09:26:00","C4.0","S15W44",645.750,-323.285
"2011-12-27T11:59:00","2011-12-27T12:07:00","2011-12-27T12:34:00","C6.2","S16W52",729.000,-327.015
"2011-12-27T17:25:00","2011-12-27T17:30:00","2011-12-27T17:35:00","C1.5","S16W53",738.438,-327.272
"2011-12-27T18:31:00","2011-12-27T18:36:00","2011-12-27T18:43:00","C2.5","S16W50",709.476,-325.665
"2011-12-27T19:32:00","2011-12-27T19:36:00","2011-12-27T19:40:00","C1.7","S22E87",-897.582,-380.045
"2011-12-27T21:46:00","2011-12-27T22:26:00","2011-12-27T22:49:00","C6.7","S22E87",-897.585,-380.041
"2011-12-28T00:14:00","2011-12-28T00:30:00","2011-12-28T00:40:00","C2.3","S16W53",738.444,-326.945
"2011-12-28T01:54:00","2011-12-28T02:08:00","2011-12-28T02:16:00","C2.1","S22E87",-897.594,-380.032
"2011-12-28T03:30:00","2011-12-28T03:50:00","2011-12-28T04:10:00","C4.5","S21E87",-904.104,-364.312
"2011-12-28T05:19:00","2011-12-28T05:28:00","2011-12-28T05:35:00","C2.6","S22E87",-897.600,-380.024
"2011-12-28T14:17:00","2011-12-28T14:25:00","2011-12-28T14:28:00","C7.2","S22E87",-897.270,-379.340
"2011-12-28T16:03:00","2011-12-28T16:10:00","2011-12-28T16:25:00","C3.1","S22E87",-896.657,-378.666
"2011-12-28T16:36:00","2011-12-28T16:40:00","2011-12-28T16:44:00","C6.4","S18W69",856.818,-335.783
"2011-12-28T19:46:00","2011-12-28T19:51:00","2011-12-28T19:55:00","C1.3","S22E87",-893.178,-376.634
"2011-12-28T20:18:00","2011-12-28T20:31:00","2011-12-28T20:40:00","C4.0","S10E06",-113.537,-260.942
"2011-12-28T20:53:00","2011-12-28T20:57:00","2011-12-28T21:10:00","C2.3","S22E87",-891.474,-375.954
